"Plate_number"	"Sample_name"	"Replicate"	"Sample_type"	"Treatment"	"Blanking_group"	"Dilution_factor"	"Standard_group"	"Ave_abs_blanked"	"StdDev_abs_blanked"	"Ave_concentration"	"StdDev_concentration"	"Concentration_units"
1	"t8_10"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.05865	0.00155563491861041	85.554174362067	2.26924230299258	"uM"
1	"t8_10"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.071	0.000282842712474617	103.569418238819	0.412589509635011	"uM"
1	"t8_11"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.01425	0.0015556349186104	20.7868198577912	2.26924230299257	"uM"
1	"t8_11"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0634	0.00183847763108502	92.4831143146641	2.68183181262758	"uM"
1	"t8_12"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0151	0.000919238815542514	22.026735428256	1.3409159063138	"uM"
1	"t8_12"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0758	0.000707106781186548	110.571294401444	1.03147377408753	"uM"
1	"t8_13"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.00645	0.00183847763108502	9.40877109352655	2.68183181262759	"uM"
1	"t8_13"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0676	0.00169705627484771	98.6097559569604	2.47553705781008	"uM"
1	"t8_14"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0093	0.00162634559672906	13.5661350650848	2.37238968040133	"uM"
1	"t8_14"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.071	0.000565685424949235	103.569418238819	0.825179019270022	"uM"
1	"t8_15"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.04725	0.000565685424949244	68.924718475834	0.825179019270036	"uM"
1	"t8_15"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0739	0.000989949493661165	107.799718420405	1.44406328372255	"uM"
1	"t8_16"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0411	0.00106066017177982	59.9535646424715	1.5472106611313	"uM"
1	"t8_16"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.07695	0.000494974746830578	112.248827232073	0.722031641861266	"uM"
1	"t8_2"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.038	0.000212132034355961	55.4315196207766	0.309442132226255	"uM"
1	"t8_2"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0728	0.000282842712474617	106.195121799804	0.412589509635011	"uM"
1	"t8_3"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0549	0.00247487373415292	80.0839586100167	3.61015820930637	"uM"
1	"t8_3"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.067	0.000424264068711931	97.7345214366324	0.618884264452524	"uM"
1	"t8_4"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.06105	0.000848528137423862	89.0551124433792	1.23776852890505	"uM"
1	"t8_4"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0785	0.000282842712474617	114.50984974292	0.412589509635011	"uM"
1	"t8_5"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0354	0.00120208152801713	51.638836699355	1.75350541594881	"uM"
1	"t8_5"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.06935	0.000212132034355961	101.162523307917	0.309442132226255	"uM"
1	"t8_6"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.03515	0.000989949493661165	51.2741556492183	1.44406328372255	"uM"
1	"t8_6"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.07385	0.000919238815542509	107.726782210378	1.34091590631379	"uM"
1	"t8_7"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0416	0.00148492424049175	60.6829267427449	2.16609492558383	"uM"
1	"t8_7"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0716	0.000989949493661175	104.444652759147	1.44406328372256	"uM"
1	"t8_8"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0378	0.000353553390593274	55.1397747806672	0.515736887043767	"uM"
1	"t8_8"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.06655	7.07106781186568e-05	97.0780955463864	0.103147377408756	"uM"
1	"t8_9"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.06035	0.000141421356237304	88.0340055029965	0.206294754817498	"uM"
1	"t8_9"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.07695	0.00205060966544099	112.248827232073	2.99127394485385	"uM"
2	"FeCl2_10k"	1	"Unknown"	"Fe2"	"Fe2"	10909.1	1	0.1024	0.00120208152801712	1494980.64334064	17549.6935166302	"uM"
2	"FeCl2_10k"	1	"Unknown"	"FeTot"	"FeTot"	10909.1	1	0.0962	0.00106066017177983	1404464.23720088	15485.0236911446	"uM"
2	"FeCl2_2k"	1	"Unknown"	"Fe2"	"Fe2"	2181.8	1	0.48425	0.00933380951166242	1413940.89919229	27253.3918715735	"uM"
2	"FeCl2_2k"	1	"Unknown"	"FeTot"	"FeTot"	2181.8	1	0.4958	0.00219203102167829	1447665.25104705	6400.41778802105	"uM"
2	"FeCl2_5k"	1	"Unknown"	"Fe2"	"Fe2"	5454.5	1	0.1998	0.0037476659402887	1458468.72306979	27356.6244165416	"uM"
2	"FeCl2_5k"	1	"Unknown"	"FeTot"	"FeTot"	5454.5	1	0.20025	0.000989949493661156	1461753.56253617	7226.27814776564	"uM"
2	"t8_1"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.02685	0.00113137084989848	39.1667447846803	1.65035803854006	"uM"
2	"t8_1"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0593	0.000353553390593274	86.5023450924224	0.515736887043767	"uM"
2	"t9_1"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0185	0.00162634559672906	26.9863977101149	2.37238968040133	"uM"
2	"t9_1"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.055	0.00120208152801714	80.2298310300714	1.75350541594881	"uM"
2	"t9_10"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.04655	0.000989949493661165	67.9036115354513	1.44406328372255	"uM"
2	"t9_10"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.074	0.0037476659402887	107.94559084046	5.46681100266393	"uM"
2	"t9_11"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.00905	0.00141421356237309	13.2014540149481	2.06294754817506	"uM"
2	"t9_11"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.06455	0.00113137084989847	94.1606471452928	1.65035803854004	"uM"
2	"t9_12"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0113	0.000494974746830583	16.4835834661783	0.722031641861273	"uM"
2	"t9_12"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0761	0.000353553390593274	111.008911661608	0.515736887043767	"uM"
2	"t9_13"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0062	0.00106066017177982	9.04409004338986	1.5472106611313	"uM"
2	"t9_13"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0701	0.00304055915910215	102.256566458327	4.43533722857639	"uM"
2	"t9_14"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.006	0.000212132034355965	8.75234520328052	0.309442132226262	"uM"
2	"t9_14"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.07175	0.00155563491861041	104.663461389229	2.26924230299258	"uM"
2	"t9_15"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.049	0.000919238815542509	71.4774858267908	1.34091590631379	"uM"
2	"t9_15"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.07415	0.0014142135623731	108.164399470542	2.06294754817507	"uM"
2	"t9_16"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.05205	0.000707106781186538	75.9265946384584	1.03147377408752	"uM"
2	"t9_16"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0764	0.000636396103067901	111.446528921772	0.928326396678793	"uM"
2	"t9_2"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0293	0.000919238815542509	42.7406190760198	1.34091590631379	"uM"
2	"t9_2"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.07045	0.00169705627484771	102.767119928519	2.47553705781008	"uM"
2	"t9_3"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.04825	0.00197989898732233	70.3834426763808	2.88812656744509	"uM"
2	"t9_3"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0681	7.07106781186568e-05	99.3391180572338	0.103147377408756	"uM"
2	"t9_4"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0504	0.00021213203435597	73.5196997075563	0.309442132226269	"uM"
2	"t9_4"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0788	7.0710678118647e-05	114.947467003084	0.103147377408742	"uM"
2	"t9_5"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.02965	0.00127279220613579	43.2511725462112	1.85665279335756	"uM"
2	"t9_5"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.07	0.000777817459305205	102.110694038273	1.13462115149629	"uM"
2	"t9_6"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0318	0.00148492424049175	46.3874295773867	2.16609492558382	"uM"
2	"t9_6"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.07385	0.000141421356237314	107.726782210378	0.206294754817513	"uM"
2	"t9_7"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.0323	0.00190918830920368	47.1167916776601	2.78497919003634	"uM"
2	"t9_7"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.06755	0.000848528137423862	98.5368197469331	1.23776852890505	"uM"
2	"t9_8"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.02965	0.000282842712474622	43.2511725462112	0.412589509635018	"uM"
2	"t9_8"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.0638	0.00275771644662754	93.0666039948828	4.02274771894138	"uM"
2	"t9_9"	1	"Unknown"	"Fe2"	"Fe2"	1.09	1	0.06065	0.0110308657865101	88.4716227631605	16.0909908757655	"uM"
2	"t9_9"	1	"Unknown"	"FeTot"	"FeTot"	1.09	1	0.07815	0.000989949493661165	113.999296272729	1.44406328372255	"uM"
